Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),
2026-05-17,11:16:02.379,3.744940477190539e-05,-44.26555252075195,-109.86532592773438,373.55487060546875,165.52999877929688,208.02487182617188,,,139495.125,0.41512954235076904,278.3731994628906,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T01:16:02.379Z,,,,,
2026-05-17,11:16:42.426,3.745807407540269e-05,-44.26454544067383,-109.8645248413086,373.6235656738281,165.52999877929688,208.09356689453125,,,139541.1875,0.4152058959007263,278.42437744140625,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T01:16:42.426Z,,,,,
2026-05-17,11:17:22.471,3.746246875380166e-05,-44.264034271240234,-110.0669174194336,356.6114196777344,165.52999877929688,191.0814208984375,,,128133.3671875,0.39630037546157837,265.7469482421875,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T01:17:22.471Z,,,,,
2026-05-17,11:18:02.487,3.746138827409595e-05,-44.26416015625,-109.86542510986328,373.5460205078125,165.52999877929688,208.01602172851562,,,139489.1875,0.4151197075843811,278.3666076660156,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T01:18:02.487Z,,,,,
2026-05-17,11:18:42.530,3.744719651876949e-05,-44.26580810546875,-109.86642456054688,373.4603576660156,165.52999877929688,207.93035888671875,,,139431.75,0.4150245189666748,278.3027648925781,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T01:18:42.530Z,,,,,
2026-05-17,11:19:22.576,3.7424219044623896e-05,-44.268470764160156,-110.48986053466797,323.5197448730469,165.52999877929688,157.98974609375,,,105943.1015625,0.35952579975128174,241.08700561523438,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T01:19:22.576Z,,,,,
2026-05-17,11:20:02.622,3.745562207768671e-05,-44.26483154296875,-110.48699188232422,323.7333984375,165.52999877929688,158.20339965820312,,,106086.3671875,0.3597632050514221,241.24623107910156,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T01:20:02.622Z,,,,,
2026-05-17,11:20:42.668,3.744747300515883e-05,-44.26577377319336,-110.4866714477539,323.757568359375,165.52999877929688,158.22756958007812,,,106102.578125,0.3597900867462158,241.2642364501953,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T01:20:42.668Z,,,,,
2026-05-17,11:21:22.681,3.748840026673861e-05,-44.26103210449219,-110.48358917236328,323.9873962402344,165.52999877929688,158.4573974609375,,,106256.6953125,0.36004549264907837,241.4355010986328,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T01:21:22.681Z,,,,,
2026-05-17,11:22:02.726,3.7478061130968854e-05,-44.262229919433594,-110.48472595214844,323.90264892578125,165.52999877929688,158.37265014648438,,,106199.8671875,0.35995131731033325,241.37234497070312,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T01:22:02.726Z,,,,,
2026-05-17,11:22:42.772,3.747410301002674e-05,-44.26268768310547,-110.48575592041016,323.8257751464844,165.52999877929688,158.2957763671875,,,106148.3203125,0.35986587405204773,241.3150634765625,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T01:22:42.772Z,,,,,
2026-05-17,11:23:22.818,3.747161463252269e-05,-44.262977600097656,-110.48529052734375,323.86053466796875,165.52999877929688,158.33053588867188,,,106171.625,0.3599044978618622,241.34097290039062,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T01:23:22.818Z,,,,,
2026-05-17,11:24:02.835,3.745340654859319e-05,-44.26508712768555,-110.48637390136719,323.7795104980469,165.52999877929688,158.24951171875,,,106117.2890625,0.35981446504592896,241.2805938720703,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T01:24:02.835Z,,,,,
